Unnamed: 0,id,file_name,Latex,name,path,data_source,tags
,,,f Right ( Right 0 Right ) Right = Right f Right ( Right 1 Right ) Right = Right x,crohme2019/train/formulaire021-equation058.inkml,crohme2019/train/formulaire021-equation058.inkml,CROHME,train
,,,[ Right - Below 3 NoRel 2 NoRel x NoRel 3 NoRel - Below 2 NoRel ] Sup 1 NoRel 0,crohme2019/train/KME2G3_9_sub_65.inkml,crohme2019/train/KME2G3_9_sub_65.inkml,CROHME,train
,,,s NoRel - Below - Right M,crohme2019/train/200923-1253-243.inkml,crohme2019/train/200923-1253-243.inkml,CROHME,train
,,,2 Right 4 Right - Right 4 Right 3 Right \neq Right 1 Right 8,crohme2019/train/formulaire019-equation070.inkml,crohme2019/train/formulaire019-equation070.inkml,CROHME,train
,,,\int Sub a NoRel b NoRel 2 NoRel - Above \sqrt Inside x NoRel d Right x,crohme2019/train/KME1G3_8_sub_10.inkml,crohme2019/train/KME1G3_8_sub_10.inkml,CROHME,train
,,,\sin Right x Right - Right \sin Right y Right - Right \sin Right ( Right x Right - Right y Right ),crohme2019/train/TrainData2_23_sub_39.inkml,crohme2019/train/TrainData2_23_sub_39.inkml,CROHME,train
,,,H Sub r,crohme2019/train/200922-1017-132.inkml,crohme2019/train/200922-1017-132.inkml,CROHME,train
,,,h Right ( Right x Right COMMA Right y Right ) Right = Right x Sup y Right + NoRel 1 NoRel - Below y,crohme2019/train/MfrDB3263.inkml,crohme2019/train/MfrDB3263.inkml,CROHME,train
,,,x Sub 1 NoRel - Right x Sub 2 NoRel + Right y Sub 1 NoRel - Right y Sub 2 NoRel + Right z Sub 1 NoRel - Right z Sub 2,crohme2019/train/TrainData2_22_sub_17.inkml,crohme2019/train/TrainData2_22_sub_17.inkml,CROHME,train
,,,- Above 1 NoRel 2,crohme2019/train/MfrDB2264.inkml,crohme2019/train/MfrDB2264.inkml,CROHME,train
,,,1 Right 2 Right 0 Right - Right 1 Right 4 Right - Right 1 Right 0 Right 7 Right \leq Right 2 Right 1 Right 3,crohme2019/train/formulaire007-equation015.inkml,crohme2019/train/formulaire007-equation015.inkml,CROHME,train
,,,g Right ( Right x Right ) Right = Right e Sup \sin Right ( Right x Right ) NoRel ( Right x Right + Right \cos Right ( Right x Right ) Right \sin Right ( Right x Right ) Right ),crohme2019/train/formulaire036-equation013.inkml,crohme2019/train/formulaire036-equation013.inkml,CROHME,train
,,,\alpha,crohme2019/train/200923-1553-151.inkml,crohme2019/train/200923-1553-151.inkml,CROHME,train
,,,e Sub i NoRel ( Right t Right ),crohme2019/train/formulaire030-equation039.inkml,crohme2019/train/formulaire030-equation039.inkml,CROHME,train
,,,a Sub 1 NoRel + Right a Sub 2,crohme2019/train/MfrDB1750.inkml,crohme2019/train/MfrDB1750.inkml,CROHME,train
,,,1 Right 0 Right 3 Right \pm Right ( Right 6 Right 7 Right \div Right 1 Right 7 Right 5 Right ) Right \times Right 1 Right 5 Right 3,crohme2019/train/formulaire014-equation020.inkml,crohme2019/train/formulaire014-equation020.inkml,CROHME,train
,,,f Right ( Right x Right ) Right . Right n Right ( Right x Right ) Right = Right ( Right x Right + Right 1 Right ) Right ( Right 2 Right x Right - Right 3 Right ),crohme2019/train/MfrDB3819.inkml,crohme2019/train/MfrDB3819.inkml,CROHME,train
,,,y Right = NoRel x Right \prime Right \sin Right \theta Right + Right y Right \prime Right \sin Right ( Right w Right \prime Right + Right \theta Right ) NoRel - Below \sin Right w,crohme2019/train/92_herbert.inkml,crohme2019/train/92_herbert.inkml,CROHME,train
,,,w,crohme2019/train/200923-1553-145.inkml,crohme2019/train/200923-1553-145.inkml,CROHME,train
,,,j,crohme2019/train/2009210-947-114.inkml,crohme2019/train/2009210-947-114.inkml,CROHME,train
,,,z Sub 1 NoRel 2 NoRel + Right 1 Sup z NoRel - Right z Sub 2 NoRel 2 NoRel + Right 2 Sup z,crohme2019/train/KME2G3_8_sub_28.inkml,crohme2019/train/KME2G3_8_sub_28.inkml,CROHME,train
,,,\int Below 0 NoRel 1 NoRel \sqrt Inside x NoRel d Right x,crohme2019/train/MfrDB2419.inkml,crohme2019/train/MfrDB2419.inkml,CROHME,train
,,,d Right t Sub 0 NoRel = NoRel d Right s NoRel - Below c,crohme2019/train/formulaire025-equation004.inkml,crohme2019/train/formulaire025-equation004.inkml,CROHME,train
,,,x Sup 2 NoRel - Right 5 Right ) NoRel ( NoRel 2 NoRel - Right 2 Right 4,crohme2019/train/formulaire020-equation016.inkml,crohme2019/train/formulaire020-equation016.inkml,CROHME,train
,,,s Right ( Right t Right ),crohme2019/train/formulaire027-equation029.inkml,crohme2019/train/formulaire027-equation029.inkml,CROHME,train
,,,\cos Right B Right + Right \cos Right C NoRel - Above \sin Right B Right + Right \sin Right C,crohme2019/train/TrainData2_13_sub_71.inkml,crohme2019/train/TrainData2_13_sub_71.inkml,CROHME,train
,,,\sqrt Inside x Right - Right y Right - Right z Right + Right x Sup 2 NoRel + Right y Sup 2 NoRel + Right z Sup 2,crohme2019/train/TrainData2_6_sub_11.inkml,crohme2019/train/TrainData2_6_sub_11.inkml,CROHME,train
,,,n NoRel - Below P,crohme2019/train/200923-1251-109.inkml,crohme2019/train/200923-1251-109.inkml,CROHME,train
,,,1 Right 7 Right 5 Right \times NoRel 1 Right 6 Right 2 Right \times NoRel ( NoRel 1 Right 0 Right 3 Right ) Right \leq Right 2 Right 9 Right 2 Right 0 Right 0 Right 5 Right 0,crohme2019/train/formulaire001-equation045.inkml,crohme2019/train/formulaire001-equation045.inkml,CROHME,train
,,,V,crohme2019/train/2009210-947-172.inkml,crohme2019/train/2009210-947-172.inkml,CROHME,train
,,,| Right x Right - Right z Right | Right \leq Right | Right x Right - NoRel | NoRel y NoRel + Right | Right y Right - Right z Right |,crohme2019/train/MfrDB0069.inkml,crohme2019/train/MfrDB0069.inkml,CROHME,train
,,,\int Right ( Right 2 Sup x NoRel - Right 3 Right e Sup x NoRel ) Right d Right x,crohme2019/train/TrainData2_21_sub_61.inkml,crohme2019/train/TrainData2_21_sub_61.inkml,CROHME,train
,,,\pi Right \int Sup d NoRel c NoRel \{ Right g Right ( Right y Right ) Right \} Sup 2 NoRel d Right y,crohme2019/train/KME2G3_16_sub_81.inkml,crohme2019/train/KME2G3_16_sub_81.inkml,CROHME,train
,,,- Right f Right ( Right x Right ) Right g Right ( Right x Sub 0 NoRel ) Right + Right g Right ( Right x Sub 0 NoRel ) Right f Right ( Right x Right ),crohme2019/train/formulaire030-equation046.inkml,crohme2019/train/formulaire030-equation046.inkml,CROHME,train
,,,\log Sub 2 NoRel 2 NoRel - Above 1 NoRel + Right \log Sub 4 NoRel 4 NoRel - Above 2,crohme2019/train/KME2G3_30_sub_35.inkml,crohme2019/train/KME2G3_30_sub_35.inkml,CROHME,train
,,,\lim Below x Right \rightarrow Right - Right 1 NoRel - Below x Right + Right 1 NoRel x Sup 3 NoRel + Right 1,crohme2019/train/TrainData2_26_sub_46.inkml,crohme2019/train/TrainData2_26_sub_46.inkml,CROHME,train
,,,A Sub 2 Right k NoRel = NoRel 2 Right R Right A Sub k NoRel - Below 2 Right R Right + NoRel 4 Right R Sup 2 NoRel + Right A Sup 2 NoRel k NoRel \sqrt,crohme2019/train/81_caue.inkml,crohme2019/train/81_caue.inkml,CROHME,train
,,,\sigma Right ( Right \sqrt Inside \beta NoRel ),crohme2019/train/200926-131-133.inkml,crohme2019/train/200926-131-133.inkml,CROHME,train
,,,. Right . Right . Right - Right \sum Right i,crohme2019/train/200923-1253-176.inkml,crohme2019/train/200923-1253-176.inkml,CROHME,train
,,,1 Right 3 Right 6 Right \times Right ( Right 6 Right 0 Right - Right 1 Right 9 Right 6 Right + Right 1 Right 8 Right 8 Right ) Right \geq Right 7 Right 0 Right 7 Right 1,crohme2019/train/formulaire016-equation010.inkml,crohme2019/train/formulaire016-equation010.inkml,CROHME,train
,,,a Right + Right \sqrt NoRel b Right + Right c NoRel - Below d Right + Right f,crohme2019/train/2009220-1327-14.inkml,crohme2019/train/2009220-1327-14.inkml,CROHME,train
,,,a Sup 3 NoRel \sqrt Right + Right a Sup 4,crohme2019/train/MfrDB2047.inkml,crohme2019/train/MfrDB2047.inkml,CROHME,train
,,,[ Right \sqrt Inside f NoRel ],crohme2019/train/200923-1553-33.inkml,crohme2019/train/200923-1553-33.inkml,CROHME,train
,,,k Sup 3 NoRel + Right 1 Right 4 Right k Sup 2 NoRel - Right 1 Right 3 Right 2 Right k Right + Right 1 Right 7 Right 8 Right 9,crohme2019/train/200926-131-61.inkml,crohme2019/train/200926-131-61.inkml,CROHME,train
,,,5 Right + Right 9 Right + Right 5 Right = Right 1 Right 9,crohme2019/train/formulaire034-equation018.inkml,crohme2019/train/formulaire034-equation018.inkml,CROHME,train
,,,t Right = Right n Right + Right 3 NoRel 2,crohme2019/train/MfrDB1198.inkml,crohme2019/train/MfrDB1198.inkml,CROHME,train
,,,\lim Below n Right \rightarrow Right \infty NoRel ( Right x Sub n NoRel / Right y Sub n NoRel ) Right = Right L Sub 1 NoRel / Right L Sub 2,crohme2019/train/MfrDB3304.inkml,crohme2019/train/MfrDB3304.inkml,CROHME,train
,,,e Sub G Sup \sum Right h,crohme2019/train/2009210-947-208.inkml,crohme2019/train/2009210-947-208.inkml,CROHME,train
,,,| Right \int Below a NoRel b NoRel f Right ( Right x Right ) Right d Right x Right | Right \leq Right \int Below a NoRel b NoRel | Right f Right ( Right x Right ) Right | Right d Right x,crohme2019/train/MfrDB3017.inkml,crohme2019/train/MfrDB3017.inkml,CROHME,train
,,,\int Right e Sup - Right z Sup 2 NoRel d Right z Right = Right e Right r Right f Right ( Right z Right ),crohme2019/train/200923-1253-24.inkml,crohme2019/train/200923-1253-24.inkml,CROHME,train
,,,\sum Below n Right = Right 1 NoRel \infty NoRel \sum Below i Right = Right 1 NoRel n NoRel a Sub i NoRel - Below n NoRel ( NoRel ) Sup p NoRel \lt NoRel p NoRel - Below p Right - Right 1 NoRel ( NoRel ) Sup p NoRel \sum Below n Right = Right 1 NoRel \infty NoRel a Sub n NoRel p,crohme2019/train/MfrDB3284.inkml,crohme2019/train/MfrDB3284.inkml,CROHME,train
,,,n Right \leq Right T Sup B Right + Right p,crohme2019/train/200926-1617-110.inkml,crohme2019/train/200926-1617-110.inkml,CROHME,train
,,,\sqrt Inside S,crohme2019/train/200926-1617-160.inkml,crohme2019/train/200926-1617-160.inkml,CROHME,train
,,,1 Right + Right \log Sub k NoRel ( NoRel k Right + Right 1 NoRel - Below 2 NoRel ),crohme2019/train/formulaire031-equation052.inkml,crohme2019/train/formulaire031-equation052.inkml,CROHME,train
,,,X Sub n Right + Right k,crohme2019/train/formulaire003-equation041.inkml,crohme2019/train/formulaire003-equation041.inkml,CROHME,train
,,,t Right = NoRel \pi NoRel - Below 2,crohme2019/train/formulaire006-equation017.inkml,crohme2019/train/formulaire006-equation017.inkml,CROHME,train
,,,r Right ( Right u Right COMMA Right v Right ),crohme2019/train/formulaire026-equation002.inkml,crohme2019/train/formulaire026-equation002.inkml,CROHME,train
,,,x Right = Right 3,crohme2019/train/formulaire014-equation028.inkml,crohme2019/train/formulaire014-equation028.inkml,CROHME,train
,,,e Right = Right \sum Below k Right = Right 0 NoRel \infty NoRel 1 NoRel - Below k Right !,crohme2019/train/TrainData1_0_sub_12.inkml,crohme2019/train/TrainData1_0_sub_12.inkml,CROHME,train
,,,v Right - Right \sqrt Inside o,crohme2019/train/200922-949-196.inkml,crohme2019/train/200922-949-196.inkml,CROHME,train
,,,\sin Right B Right + Right \sin Right C NoRel - Below \cos Right B Right + Right \cos Right C,crohme2019/train/TrainData2_15_sub_71.inkml,crohme2019/train/TrainData2_15_sub_71.inkml,CROHME,train
,,,\lim Below n Right \rightarrow Right \infty NoRel 1 Right + NoRel 1 NoRel - Below n NoRel ( NoRel ) Sup n NoRel = Right e,crohme2019/train/MfrDB0003.inkml,crohme2019/train/MfrDB0003.inkml,CROHME,train
,,,\pi Right = NoRel 2 Right \pi NoRel - Below 2,crohme2019/train/formulaire025-equation023.inkml,crohme2019/train/formulaire025-equation023.inkml,CROHME,train
,,,b Sup 1 NoRel = Right b,crohme2019/train/formulaire018-equation063.inkml,crohme2019/train/formulaire018-equation063.inkml,CROHME,train
,,,( Right 1 Right + Right x Right ) Sup n NoRel = Right \sum Below k Right = Right 0 NoRel \infty NoRel n Right k Right x Sup k,crohme2019/train/MfrDB2845.inkml,crohme2019/train/MfrDB2845.inkml,CROHME,train
,,,x Sub 1 NoRel - Right x Sub 2 NoRel + Right y Sub 1 NoRel - Right y Sub 2 NoRel + Right z Sub 1 NoRel - Right z Sub 2,crohme2019/train/TrainData2_15_sub_17.inkml,crohme2019/train/TrainData2_15_sub_17.inkml,CROHME,train
,,,- Right A Right c,crohme2019/train/200926-1617-162.inkml,crohme2019/train/200926-1617-162.inkml,CROHME,train
,,,n Right v,crohme2019/train/2009212-1031-61.inkml,crohme2019/train/2009212-1031-61.inkml,CROHME,train
,,,M Right \in Right S,crohme2019/train/10_em_86.inkml,crohme2019/train/10_em_86.inkml,CROHME,train
,,,1 Right 4 Right 6 Right \times Right ( Right 1 Right 0 Right 1 Right + Right 1 Right 5 Right 7 Right - Right 1 Right 8 Right 1 Right ) Right = Right 1 Right 1 Right 2 Right 4 Right 2,crohme2019/train/formulaire007-equation010.inkml,crohme2019/train/formulaire007-equation010.inkml,CROHME,train
,,,\sqrt Inside 5 Right 5 NoRel 5,crohme2019/train/MfrDB1229.inkml,crohme2019/train/MfrDB1229.inkml,CROHME,train
,,,1 Right + Right \tan Right \alpha Right \tan Right \beta NoRel - Above \tan Right \alpha Right - Right \tan Right \beta,crohme2019/train/TrainData2_2_sub_41.inkml,crohme2019/train/TrainData2_2_sub_41.inkml,CROHME,train
,,,1 Right 0 Sup 1 Right 5,crohme2019/train/formulaire015-equation006.inkml,crohme2019/train/formulaire015-equation006.inkml,CROHME,train
,,,N Right + Right c NoRel - Below w,crohme2019/train/200926-131-151.inkml,crohme2019/train/200926-131-151.inkml,CROHME,train
,,,x NoRel - Below a Right + NoRel x NoRel - Below b Right - NoRel x NoRel - Below c,crohme2019/train/200925-1126-84.inkml,crohme2019/train/200925-1126-84.inkml,CROHME,train
,,,\sum Above k NoRel i Right = Right 1 NoRel - Above x Sup a Sub i NoRel 1 Right - Right x Sup b Sub i NoRel = NoRel 1 NoRel - Below 1 Right - Right x,crohme2019/train/124_leo.inkml,crohme2019/train/124_leo.inkml,CROHME,train
,,,p Right = Right \sqrt Inside a Sup 2 NoRel + Right b Sup 2 NoRel - Right 2 Right a Right b Right \cos Right A,crohme2019/train/79_fujita.inkml,crohme2019/train/79_fujita.inkml,CROHME,train
,,,\lim Below x Right \rightarrow Right - Below 4 NoRel 1 NoRel - Below 1 Right - Right 4 Right x NoRel 1 Right - Right 4 Sup x Right - Right - Below 4 NoRel 1,crohme2019/train/TrainData2_18_sub_98.inkml,crohme2019/train/TrainData2_18_sub_98.inkml,CROHME,train
,,,6 Right . Right 5,crohme2019/train/200924-1312-157.inkml,crohme2019/train/200924-1312-157.inkml,CROHME,train
,,,[ NoRel h NoRel - Below E NoRel ],crohme2019/train/2009213-139-138.inkml,crohme2019/train/2009213-139-138.inkml,CROHME,train
,,,3 Right a Sup 2 NoRel b Sup 3 NoRel + Right 5 Right a Right b Sup 2 NoRel 3 NoRel - NoRel a Sup 5 NoRel b Sup 8 NoRel - Below 2,crohme2019/train/MfrDB2970.inkml,crohme2019/train/MfrDB2970.inkml,CROHME,train
,,,u Sub p Sub i NoRel COMMA Right q Sub i,crohme2019/train/formulaire017-equation037.inkml,crohme2019/train/formulaire017-equation037.inkml,CROHME,train
,,,n Sub 1 NoRel + Right \ldots Right + Right n Sub i Right - Right 1 NoRel + Right 1,crohme2019/train/formulaire016-equation047.inkml,crohme2019/train/formulaire016-equation047.inkml,CROHME,train
,,,x Right + Right 1 NoRel ( NoRel ) Sup n Right + Right 1 NoRel = NoRel x Right + Right 1 NoRel ( NoRel ) Right ( Right x Right + Right 1 Right ) Sup n,crohme2019/train/MfrDB3275.inkml,crohme2019/train/MfrDB3275.inkml,CROHME,train
,,,( Right y Sup 4 NoRel - Right 1 Right ) Right / NoRel y Sup 2 NoRel - Right 1 NoRel ( NoRel ),crohme2019/train/MfrDB3497.inkml,crohme2019/train/MfrDB3497.inkml,CROHME,train
,,,x Sup 2 NoRel + Right y Sup 2 NoRel \lt Right 1,crohme2019/train/TrainData1_7_sub_3.inkml,crohme2019/train/TrainData1_7_sub_3.inkml,CROHME,train
,,,x Sup n NoRel = Right r,crohme2019/train/formulaire023-equation016.inkml,crohme2019/train/formulaire023-equation016.inkml,CROHME,train
,,,\pi,crohme2019/train/200923-131-235.inkml,crohme2019/train/200923-131-235.inkml,CROHME,train
,,,9 Right 6 Right V,crohme2019/train/200923-1253-208.inkml,crohme2019/train/200923-1253-208.inkml,CROHME,train
,,,p Right = Right \sqrt Inside a Sup 2 NoRel + Right b Sup 2 NoRel - Right 2 NoRel \cos Right A NoRel a Right b,crohme2019/train/79_alfonso.inkml,crohme2019/train/79_alfonso.inkml,CROHME,train
,,,y Right = NoRel x Right \prime Right \sin Right \theta Right + Right y Right \prime Right \sin Right ( Right w Right \prime Right + Right \theta Right ) NoRel - Below \sin Right w,crohme2019/train/92_leissi.inkml,crohme2019/train/92_leissi.inkml,CROHME,train
,,,o Right + Right T NoRel \sqrt Sup y,crohme2019/train/200924-1312-191.inkml,crohme2019/train/200924-1312-191.inkml,CROHME,train
,,,\int Sub a NoRel b NoRel \sqrt Inside x NoRel - Below 2 NoRel d Right x,crohme2019/train/KME1G3_2_sub_10.inkml,crohme2019/train/KME1G3_2_sub_10.inkml,CROHME,train
,,,E,crohme2019/train/200923-1253-161.inkml,crohme2019/train/200923-1253-161.inkml,CROHME,train
,,,\lambda,crohme2019/train/200923-1553-150.inkml,crohme2019/train/200923-1553-150.inkml,CROHME,train
,,,c Sub 1 NoRel = Right a Sub 1 Right 1,crohme2019/train/formulaire007-equation033.inkml,crohme2019/train/formulaire007-equation033.inkml,CROHME,train
,,,1 Right 6 Right 9 Right / Right 1 Right 6 Right 3 Right \leq Right 1,crohme2019/train/formulaire035-equation060.inkml,crohme2019/train/formulaire035-equation060.inkml,CROHME,train
,,,Y Sup p NoRel - Right X Sup p,crohme2019/train/formulaire008-equation072.inkml,crohme2019/train/formulaire008-equation072.inkml,CROHME,train
,,,3 Sup 2 NoRel - Right 1 Right = Right 8,crohme2019/train/MfrDB1542.inkml,crohme2019/train/MfrDB1542.inkml,CROHME,train
,,,- Above 2 NoRel 3 Right m Right - Right 2 Right n Right \times Right 9 Sup n NoRel - NoRel m NoRel - Below 2 Right n Right - Right 1 NoRel 9,crohme2019/train/KME2G3_12_sub_38.inkml,crohme2019/train/KME2G3_12_sub_38.inkml,CROHME,train
,,,2 Right n Right - Right 1 NoRel - Above 3 Right m Right - Right 2 Right n Right \times Right 9 Sup n NoRel - Right 9 Sup m NoRel - Above 2,crohme2019/train/KME2G3_2_sub_38.inkml,crohme2019/train/KME2G3_2_sub_38.inkml,CROHME,train
,,,\pi Right \int Sup d NoRel c NoRel \{ Right g Right ( Right y Right ) Right \} Sup 2 NoRel d Right y,crohme2019/train/KME2G3_8_sub_81.inkml,crohme2019/train/KME2G3_8_sub_81.inkml,CROHME,train
,,,y Right = Right \sum Below e Right \geq Right R NoRel e,crohme2019/train/200923-131-273.inkml,crohme2019/train/200923-131-273.inkml,CROHME,train
,,,2 NoRel - Below b NoRel = NoRel 1 NoRel - Below c NoRel + NoRel 1 NoRel - Below d,crohme2019/train/formulaire031-equation071.inkml,crohme2019/train/formulaire031-equation071.inkml,CROHME,train
,,,w Sub n NoRel = Right f Sub n,crohme2019/train/formulaire014-equation054.inkml,crohme2019/train/formulaire014-equation054.inkml,CROHME,train
,,,\sum Below n Right = Right 0 NoRel \infty NoRel f Sub n NoRel ( Right x Right ),crohme2019/train/MfrDB2935.inkml,crohme2019/train/MfrDB2935.inkml,CROHME,train
,,,2 Right \times Right 2 Right - Right 2 Right \times Right 1 Right - Right 2 Right \times Right 1 Right = Right 2 Right \times Right 1 Right - Right 1 Right \times Right 1 Right - Right 1 Right \times Right 1,crohme2019/train/formulaire027-equation041.inkml,crohme2019/train/formulaire027-equation041.inkml,CROHME,train
,,,x Right = Right y Sup 2 NoRel + Right 5,crohme2019/train/MfrDB0348.inkml,crohme2019/train/MfrDB0348.inkml,CROHME,train
,,,f Right ( Right x Right ) Right \leq Right g Right ( Right x Right ),crohme2019/train/formulaire016-equation043.inkml,crohme2019/train/formulaire016-equation043.inkml,CROHME,train
,,,a Sub n Right + Right 2 NoRel = Right a Sub n NoRel - Right q Sub n Right + Right 2 NoRel a Sub n Right + Right 1,crohme2019/train/formulaire011-equation027.inkml,crohme2019/train/formulaire011-equation027.inkml,CROHME,train
,,,- Right d Right + Right y,crohme2019/train/200923-1553-261.inkml,crohme2019/train/200923-1553-261.inkml,CROHME,train
,,,d Sup 4 NoRel x,crohme2019/train/formulaire029-equation018.inkml,crohme2019/train/formulaire029-equation018.inkml,CROHME,train
,,,x Right = NoRel 2 Right a NoRel - Above - Right b Right \pm Right \sqrt Inside b Sup 2 NoRel - Right 4 Right a Right c,crohme2019/train/TrainData1_6_sub_19.inkml,crohme2019/train/TrainData1_6_sub_19.inkml,CROHME,train
,,,\lim Below n Right \rightarrow Right \infty NoRel | Right x Sub n Right + Right 1 NoRel - Right x Sub n NoRel |,crohme2019/train/MfrDB1977.inkml,crohme2019/train/MfrDB1977.inkml,CROHME,train
,,,2 Right n Right - Right 1 NoRel - Above 3 Right m Right - Right 2 Right n Right \times Right 9 Sup n NoRel - Right 9 Sup m NoRel - Above 2,crohme2019/train/KME2G3_15_sub_38.inkml,crohme2019/train/KME2G3_15_sub_38.inkml,CROHME,train
,,,v Sub c NoRel = Right v Sub c Right - Right 1 NoRel ( NoRel r Right - Right c NoRel - Below c NoRel ),crohme2019/train/MfrDB3256.inkml,crohme2019/train/MfrDB3256.inkml,CROHME,train
,,,x Sup 2 NoRel + Right y Sup 2 NoRel = Right z Sup 2,crohme2019/train/200923-131-19.inkml,crohme2019/train/200923-131-19.inkml,CROHME,train
,,,y Sup 2 NoRel \pm Right \sqrt Inside u Right - Right p NoRel ( Right y Right - NoRel q NoRel 2 Right ( Right u Right - Right p Right ) NoRel + NoRel u NoRel - Right = NoRel 2 NoRel 0 NoRel ) NoRel -,crohme2019/train/117_leo.inkml,crohme2019/train/117_leo.inkml,CROHME,train
,,,\sum Below m NoRel f Right ( Right m Right + Right 3 Right ),crohme2019/train/200923-131-7.inkml,crohme2019/train/200923-131-7.inkml,CROHME,train
,,,1 Right + Right 2 NoRel - Below 3 Right + Right 4,crohme2019/train/MfrDB0021.inkml,crohme2019/train/MfrDB0021.inkml,CROHME,train
,,,q Right = NoRel B Right - Right A NoRel - Below C NoRel ) NoRel ( NoRel 2 NoRel + Right 1 NoRel + NoRel B Right - Right A NoRel - NoRel \sqrt NoRel C,crohme2019/train/82_bruno.inkml,crohme2019/train/82_bruno.inkml,CROHME,train
,,,\log Sub 2 NoRel 8 Right + Right \log Right 9 NoRel 3 NoRel + Right \log Sub 4 NoRel 1 Right 6,crohme2019/train/TrainData2_14_sub_33.inkml,crohme2019/train/TrainData2_14_sub_33.inkml,CROHME,train
,,,2 Right y Right - Right 3 Right = Right 7,crohme2019/train/formulaire014-equation036.inkml,crohme2019/train/formulaire014-equation036.inkml,CROHME,train
,,,q Right = NoRel ( NoRel B Right - Right A NoRel - Below C NoRel ) Sup 2 NoRel + Right 1 NoRel \sqrt Right + NoRel B Right - Right A NoRel - Below C,crohme2019/train/82_alfonso.inkml,crohme2019/train/82_alfonso.inkml,CROHME,train
,,,\sin Right ( NoRel \pi NoRel - Below 3 NoRel ) Right = NoRel 1 NoRel - Below 2,crohme2019/train/2009210-947-48.inkml,crohme2019/train/2009210-947-48.inkml,CROHME,train
,,,n NoRel \sqrt NoRel n Right + Right 1 NoRel - Below ( Right n Right - Right 1 Right ) Sup 2,crohme2019/train/MfrDB3253.inkml,crohme2019/train/MfrDB3253.inkml,CROHME,train
,,,a NoRel - Below \sin Right A NoRel b NoRel = Right - Below \sin Right B NoRel = NoRel c NoRel - Below \sin Right C,crohme2019/train/94_carlos.inkml,crohme2019/train/94_carlos.inkml,CROHME,train
,,,F Sup G,crohme2019/train/200924-1331-249.inkml,crohme2019/train/200924-1331-249.inkml,CROHME,train
,,,( Right n Sub 1 NoRel COMMA Right n Sub 2 NoRel ),crohme2019/train/formulaire018-equation052.inkml,crohme2019/train/formulaire018-equation052.inkml,CROHME,train
,,,x Sub 1 NoRel \times Right x Sub 2 NoRel \times Right x Sub 3 NoRel \times Right x Sub 4 NoRel = Right X,crohme2019/train/KME2G3_0_sub_26.inkml,crohme2019/train/KME2G3_0_sub_26.inkml,CROHME,train
,,,E Right = Right m Right c Sup 2,crohme2019/train/MfrDB1394.inkml,crohme2019/train/MfrDB1394.inkml,CROHME,train
,,,\sin Right ( NoRel \pi NoRel - Below 4 NoRel ) Right = NoRel 1 NoRel - Below \sqrt Inside 2,crohme2019/train/200925-1126-44.inkml,crohme2019/train/200925-1126-44.inkml,CROHME,train
,,,V Right = Right a Right . Right b Right . Right c,crohme2019/train/MfrDB2683.inkml,crohme2019/train/MfrDB2683.inkml,CROHME,train
,,,- Right a Sup n NoRel = Right - Right a Right \times Right a Right \times Right a Right \times Right \ldots Right \times Right a,crohme2019/train/formulaire006-equation037.inkml,crohme2019/train/formulaire006-equation037.inkml,CROHME,train
,,,7 Right . Right 4,crohme2019/train/200922-1017-122.inkml,crohme2019/train/200922-1017-122.inkml,CROHME,train
,,,i Right = Right f Right ( Right u Right ),crohme2019/train/formulaire019-equation034.inkml,crohme2019/train/formulaire019-equation034.inkml,CROHME,train
,,,1 Right 4 Right 9 Right / Right ( Right 1 Right 2 Right 3 Right / Right ( Right 3 Right 7 Right + Right 1 Right 5 Right 5 Right ) Right ) Right \neq Right - Right 2 Right 5 Right 8,crohme2019/train/formulaire017-equation055.inkml,crohme2019/train/formulaire017-equation055.inkml,CROHME,train
,,,1 Right 9 Right 2 Right \pm Right 1 Right 8 Right 2 Right - Right 4 Right 3,crohme2019/train/formulaire027-equation050.inkml,crohme2019/train/formulaire027-equation050.inkml,CROHME,train
,,,\sin Right ( Right x Right ) NoRel - Below \cos Right ( Right x Right ) NoRel = Right \tan Right ( Right x Right ),crohme2019/train/200923-1556-20.inkml,crohme2019/train/200923-1556-20.inkml,CROHME,train
,,,a Right x Sup 4 NoRel + Right b Right x Right + Right c Right = Right 0,crohme2019/train/200926-131-32.inkml,crohme2019/train/200926-131-32.inkml,CROHME,train
,,,\sum Right s Sup Y,crohme2019/train/200923-1556-3.inkml,crohme2019/train/200923-1556-3.inkml,CROHME,train
,,,\alpha Right \sqrt Inside n,crohme2019/train/formulaire015-equation016.inkml,crohme2019/train/formulaire015-equation016.inkml,CROHME,train
,,,1 Right 1 Right 7 Right \pm Right 1 Right 7 Right 3 Right \times Right 3 Right 3,crohme2019/train/formulaire036-equation060.inkml,crohme2019/train/formulaire036-equation060.inkml,CROHME,train
,,,x Sub 1 NoRel - Right x Sub 2 NoRel + Right y Sub 1 NoRel - Right y Sub 2 NoRel + Right z Sub 1 NoRel - Right z Sub 2,crohme2019/train/TrainData2_23_sub_17.inkml,crohme2019/train/TrainData2_23_sub_17.inkml,CROHME,train
,,,f Sub c,crohme2019/train/200926-1617-242.inkml,crohme2019/train/200926-1617-242.inkml,CROHME,train
,,,x Sup \prime NoRel = Right x Right \cos Right \theta Right + Right y Right \sin Right \theta,crohme2019/train/89_rosario.inkml,crohme2019/train/89_rosario.inkml,CROHME,train
